Date,Open,High,Low,Close,Volume
2022-12-27,123.42,128.7,123.14,128.1,44046218
2022-12-28,128.28,133.21,126.05,130.04,45436568
2022-12-29,130.38,131.21,128.76,129.72,43166659
2022-12-30,129.79,129.89,127.08,127.95,11402497
2023-01-02,127.85,127.89,123.06,124.12,10936842
2023-01-03,123.52,126.36,121.26,124.87,35608572
2023-01-04,125.21,126.89,124.98,125.62,26012231
2023-01-05,125.51,126.06,121.99,122.16,41276510
2023-01-06,121.67,126.01,120.91,125.05,25672870
2023-01-09,125.06,127.33,124.49,127.03,15011569
2023-01-10,127.37,127.56,122.28,124.64,7953959
2023-01-11,124.57,125.8,121.78,123.28,49140513
2023-01-12,122.96,124.88,120.77,122.26,29353677
2023-01-13,122.79,123.03,122.43,122.68,10285019
2023-01-16,122.8,122.99,121.57,122.35,45609514
2023-01-17,122.4,124.62,117.96,118.42,43991259
2023-01-18,118.64,122.51,117.96,121.99,7576915
2023-01-19,121.43,123.66,121.19,122.79,33198243
2023-01-20,122.75,126.86,120.28,125.95,45343051
2023-01-23,125.88,129.62,125.83,129.18,10626148
2023-01-24,129.74,130.59,127.46,128.67,28799823
2023-01-25,128.49,131.01,126.85,129.58,26017321
2023-01-26,129.4,132.4,128.87,131.53,10882372
2023-01-27,131.13,135.28,131.04,133.59,44306131
2023-01-30,133.34,134.89,131.85,133.18,7959040
2023-01-31,133.1,136.7,131.33,131.57,42120394
2023-02-01,131.62,132.76,130.68,131.69,12531243
2023-02-02,131.61,132.9,128.83,129.62,17205345
2023-02-03,130.12,130.43,127.85,128.22,20307292
2023-02-06,128.32,128.98,122.33,123.14,7115911
2023-02-07,123.27,125.66,122.64,123.37,44147222
2023-02-08,123.69,124.15,120.43,120.89,14213573
2023-02-09,121.02,121.8,119.56,119.57,38911785
2023-02-10,119.42,120.68,117.48,119.47,48506479
2023-02-13,119.07,121.76,117.27,120.25,22983298
2023-02-14,120.31,125.91,119.99,124.9,14377461
2023-02-15,124.67,126.0,124.53,125.44,12954562
2023-02-16,125.75,126.16,121.17,121.97,34670148
2023-02-17,121.75,122.47,120.08,122.31,45432718
2023-02-20,121.74,123.86,120.33,120.89,41731346
2023-02-21,120.87,123.45,119.66,121.88,12241332
2023-02-22,122.12,123.46,118.62,120.25,24467339
2023-02-23,120.17,121.74,117.55,118.58,21153553
2023-02-24,118.6,118.65,117.14,117.39,27370814
2023-02-27,117.41,118.47,115.0,115.95,45366970
2023-02-28,116.34,116.39,110.58,111.82,34006242
2023-03-01,111.87,112.68,110.26,110.36,40546092
2023-03-02,110.33,112.21,110.01,110.35,39028901
2023-03-03,110.19,115.01,109.34,113.05,12584866
2023-03-06,112.65,112.68,111.14,112.41,39346491
2023-03-07,112.71,113.34,109.92,111.6,40705299
2023-03-08,111.84,114.79,111.36,112.93,44263072
2023-03-09,112.69,114.59,111.53,114.18,46008973
2023-03-10,114.3,118.01,112.72,117.91,19332248
2023-03-13,117.97,119.89,116.72,119.32,22762367
2023-03-14,119.21,120.27,117.26,119.3,11050741
2023-03-15,119.2,123.5,117.89,122.56,29267157
2023-03-16,122.72,126.8,121.99,126.39,15786187
2023-03-17,126.06,127.09,125.14,125.22,38427440
2023-03-20,125.07,128.06,123.87,125.65,17952771
2023-03-21,125.6,126.16,120.46,121.52,13759886
2023-03-22,121.49,122.23,119.81,120.66,22212604
2023-03-23,120.58,121.28,118.2,118.57,20446376
2023-03-24,118.6,119.47,117.25,118.09,12650087
2023-03-27,118.19,118.79,116.07,116.98,31921196
2023-03-28,116.74,118.08,115.24,116.61,12510198
2023-03-29,116.61,118.0,116.08,116.4,42732928
2023-03-30,116.25,118.68,115.82,117.57,41189009
2023-03-31,117.91,119.28,117.19,118.14,36163329
2023-04-03,117.78,119.04,115.6,116.84,27090870
2023-04-04,116.77,119.62,113.58,113.89,6692413
2023-04-05,114.03,117.09,113.51,116.76,29493003
2023-04-06,116.67,120.7,116.09,120.15,29962823
2023-04-07,120.04,120.69,118.97,119.08,42550274
2023-04-10,118.93,121.08,117.56,120.45,21698445
2023-04-11,120.5,120.9,115.2,116.85,9814303
2023-04-12,116.56,117.06,112.1,113.28,18251243
2023-04-13,113.24,113.88,110.29,112.69,32181616
2023-04-14,112.65,116.11,112.21,116.08,41230953
2023-04-17,115.72,116.64,113.02,113.7,27770229
2023-04-18,113.74,113.95,111.51,111.84,30036837
2023-04-19,111.72,117.1,111.37,115.52,35813553
2023-04-20,115.57,116.36,108.22,111.25,21740558
2023-04-21,111.43,113.45,109.33,112.72,9003260
2023-04-24,112.78,114.59,112.05,113.85,21077658
2023-04-25,113.56,114.23,113.23,113.4,43670573
2023-04-26,113.46,114.58,113.31,113.85,14986391
2023-04-27,113.47,121.71,112.68,120.01,21502171
2023-04-28,119.8,120.64,116.35,117.36,10252230
2023-05-01,117.74,117.87,114.94,116.64,34607870
2023-05-02,116.63,117.15,115.42,116.11,19354764
2023-05-03,116.46,118.0,113.28,114.55,24221294
2023-05-04,114.49,115.12,111.43,111.54,44020110
2023-05-05,111.52,115.36,110.13,115.17,23288694
2023-05-08,114.89,118.09,111.48,115.7,19800302
2023-05-09,115.91,117.49,111.2,111.73,10689850
2023-05-10,111.67,112.59,108.29,110.19,6522102
2023-05-11,110.31,111.74,109.2,111.11,18741285
2023-05-12,111.19,113.01,110.4,112.03,11778024
2023-05-15,112.14,114.46,108.44,108.87,46377468
2023-05-16,108.93,109.93,108.41,108.69,33103269
2023-05-17,108.67,109.68,108.16,109.28,40512022
2023-05-18,109.27,110.87,109.15,110.17,39710411
2023-05-19,110.0,111.26,107.86,111.06,31775810
2023-05-22,110.57,111.86,105.62,107.11,20389807
2023-05-23,107.2,111.46,104.96,111.16,36245591
2023-05-24,111.62,111.76,110.97,111.65,10485918
2023-05-25,111.89,116.01,111.11,115.78,42357036
2023-05-26,116.32,123.97,114.82,122.63,24834074
2023-05-29,122.74,122.8,121.83,122.26,18757138
2023-05-30,122.02,122.69,117.7,119.31,35641057
2023-05-31,119.06,121.51,117.59,121.41,21813534
2023-06-01,121.59,124.76,120.25,121.0,28858156
2023-06-02,121.07,121.21,118.14,119.93,14973839
2023-06-05,119.89,120.54,117.5,117.5,43606618
2023-06-06,117.68,122.31,114.66,121.56,10646155
2023-06-07,121.34,121.4,119.43,120.51,24936372
2023-06-08,120.64,121.21,114.64,117.21,9245546
2023-06-09,117.14,118.23,115.8,116.19,25023801
2023-06-12,116.22,117.67,111.99,113.55,40993268
2023-06-13,113.83,114.94,113.57,113.94,25948453
2023-06-14,113.9,115.0,111.75,113.01,8836286
2023-06-15,113.32,113.73,108.87,110.66,20196742
2023-06-16,110.96,112.06,109.47,112.03,7405278
2023-06-19,111.85,113.28,109.37,110.62,20504018
2023-06-20,111.14,112.66,110.69,112.25,13518642
2023-06-21,111.97,116.53,109.52,115.14,26165554
2023-06-22,115.12,116.0,114.18,114.33,43312107
2023-06-23,114.51,115.06,112.69,112.89,49393908
2023-06-26,112.37,113.49,111.44,113.36,36732910
2023-06-27,113.6,116.64,112.72,115.42,21127443
2023-06-28,115.69,115.87,114.41,115.44,34353350
2023-06-29,115.42,117.66,114.22,115.79,43498433
2023-06-30,115.85,116.73,114.08,115.75,16951089
2023-07-03,115.8,117.41,114.42,116.49,13379283
2023-07-04,116.45,118.81,114.32,117.99,27099741
2023-07-05,118.25,118.46,114.96,116.36,43084468
2023-07-06,116.27,116.63,114.69,115.27,15430044
2023-07-07,115.26,116.01,113.91,115.39,49477320
2023-07-10,115.48,118.09,113.88,113.89,8521107
2023-07-11,114.08,114.76,112.93,114.22,44401827
2023-07-12,114.48,116.8,113.47,115.47,14726314
2023-07-13,115.13,115.91,114.11,115.45,6295573
2023-07-14,114.97,116.29,111.6,114.08,8018007
2023-07-17,114.05,115.39,109.79,112.35,46901828
2023-07-18,112.34,116.45,111.23,116.37,39001665
2023-07-19,116.12,118.86,115.39,118.46,43574627
2023-07-20,118.54,118.84,115.1,115.86,9371887
2023-07-21,116.01,117.39,113.46,113.95,20843680
2023-07-24,114.04,118.91,113.8,118.33,37341520
2023-07-25,118.72,122.6,117.61,121.98,6229866
2023-07-26,121.73,123.32,121.04,122.32,42465284
2023-07-27,122.33,126.24,120.35,125.21,9350959
2023-07-28,125.7,126.24,121.13,121.57,18918811
2023-07-31,121.73,122.5,121.45,121.59,33541988
2023-08-01,121.32,123.9,120.41,123.43,47107476
2023-08-02,123.48,123.93,117.82,118.95,10530130
2023-08-03,119.24,120.72,117.03,117.12,49092634
2023-08-04,117.62,120.52,117.25,119.0,43464950
2023-08-07,119.16,122.54,119.0,121.74,16900069
2023-08-08,122.03,122.06,120.1,120.33,27073576
2023-08-09,120.06,121.48,118.9,121.06,44154207
2023-08-10,121.0,125.44,120.69,125.02,33256190
2023-08-11,125.32,125.7,120.52,124.09,6364743
2023-08-14,123.85,124.57,117.12,120.85,29107579
2023-08-15,120.84,120.96,119.49,120.73,25252194
2023-08-16,120.27,120.98,118.33,119.81,21286491
2023-08-17,120.17,123.58,119.87,122.99,37559602
2023-08-18,122.96,124.84,121.32,123.41,43082540
2023-08-21,123.55,123.89,120.52,121.47,44017550
2023-08-22,121.1,128.75,119.46,127.47,34468888
2023-08-23,127.13,127.4,124.57,126.22,12519088
2023-08-24,126.69,127.51,125.57,127.45,12189485
2023-08-25,127.36,129.61,127.24,129.21,46102275
2023-08-28,129.07,131.83,127.34,131.28,33526010
2023-08-29,131.41,133.73,130.19,131.76,15937720
2023-08-30,131.91,135.55,131.78,133.34,26061863
2023-08-31,132.81,134.15,131.32,133.19,11936736
2023-09-01,132.92,134.91,129.14,129.49,39014163
2023-09-04,129.5,130.02,127.55,128.94,35818934
2023-09-05,128.95,129.27,127.76,128.46,37957792
2023-09-06,128.55,129.22,127.32,128.03,48725477
2023-09-07,127.92,130.29,127.84,128.4,24637036
2023-09-08,128.33,130.1,126.43,126.83,23189595
2023-09-11,126.89,132.3,126.41,130.26,30330740
2023-09-12,130.08,134.59,129.57,134.43,40045510
2023-09-13,134.21,135.08,128.4,128.67,13893161
2023-09-14,128.53,131.11,126.62,128.72,36980394
2023-09-15,128.72,129.43,126.67,126.93,18836655
2023-09-18,126.89,128.07,118.5,120.51,40971839
2023-09-19,120.39,122.19,119.31,121.53,18760837
2023-09-20,121.46,121.91,118.16,120.05,5863910
2023-09-21,120.04,121.92,119.1,119.18,44415273
2023-09-22,119.26,121.11,117.26,117.66,39828458
2023-09-25,117.75,120.62,116.57,120.27,24760377
2023-09-26,119.96,125.4,119.69,123.31,30709679
2023-09-27,123.56,124.59,122.2,124.02,23383066
2023-09-28,123.62,126.6,122.52,125.78,40702832
2023-09-29,125.92,126.5,124.5,125.52,23690602
2023-10-02,125.34,126.83,124.79,125.9,35750645
2023-10-03,126.05,127.1,123.85,124.07,21388471
2023-10-04,124.33,126.35,123.3,124.18,26982441
2023-10-05,123.71,123.81,121.35,122.45,8278924
2023-10-06,122.59,123.71,121.77,123.39,36940552
2023-10-09,123.45,126.1,122.75,125.47,22032169
2023-10-10,125.35,126.94,125.11,126.28,16361290
2023-10-11,126.37,130.67,123.58,129.33,11019140
2023-10-12,129.2,141.34,128.2,136.51,36142822
2023-10-13,136.54,136.86,129.91,130.9,41139176
2023-10-16,130.62,133.2,130.22,130.96,30977648
2023-10-17,131.17,131.36,128.64,129.51,46973639
2023-10-18,129.66,131.44,127.41,128.36,15804577
2023-10-19,128.55,130.56,124.18,124.94,23378267
2023-10-20,124.77,125.63,122.71,125.1,9180565
2023-10-23,125.56,126.47,121.88,124.48,29764992
2023-10-24,124.97,125.29,121.08,122.94,9155827
2023-10-25,122.91,124.34,120.66,122.34,17836406
2023-10-26,122.23,125.09,120.78,120.92,30848437
2023-10-27,120.82,123.38,113.73,115.41,45514543
2023-10-30,115.57,120.09,114.62,117.95,44147742
2023-10-31,118.19,118.75,116.02,117.26,25045720
2023-11-01,117.08,118.47,114.82,115.07,48819172
2023-11-02,114.6,116.21,114.24,115.8,41770026
2023-11-03,115.91,116.18,113.38,114.3,15957836
2023-11-06,114.29,115.52,107.44,109.46,32555202
2023-11-07,109.5,112.03,107.95,111.44,33815192
2023-11-08,111.55,112.93,105.61,107.79,29999485
2023-11-09,107.54,108.85,106.97,107.34,11108484
2023-11-10,107.35,108.16,105.53,107.62,42661234
2023-11-13,107.55,112.63,106.69,110.59,40157330
2023-11-14,110.67,114.38,110.22,113.27,28340354
2023-11-15,113.55,116.31,113.33,113.67,33378904
2023-11-16,113.67,113.76,111.28,111.97,35753337
2023-11-17,111.77,113.11,110.65,111.07,43153610
2023-11-20,111.34,114.09,111.17,113.53,38842736
2023-11-21,113.69,117.84,113.6,117.69,7185954
2023-11-22,117.63,120.13,115.79,119.0,6765995
2023-11-23,118.56,119.62,116.3,117.49,42988953
2023-11-24,117.28,122.23,116.83,119.96,16877319
2023-11-27,119.99,120.91,118.58,119.09,17028396
2023-11-28,119.21,120.7,117.51,118.15,9098347
2023-11-29,118.01,118.76,116.24,117.51,10014745
2023-11-30,117.61,120.55,116.73,118.93,25637686
2023-12-01,118.77,120.76,117.74,119.61,43196249
2023-12-04,119.5,123.81,118.43,122.03,7037285
2023-12-05,122.16,126.8,122.07,125.26,15658511
2023-12-06,125.19,126.77,125.17,126.58,43446966
2023-12-07,126.61,127.69,120.61,120.84,13460730
2023-12-08,121.04,122.23,115.68,116.83,42582365
2023-12-11,117.09,118.89,116.6,117.22,18345242
2023-12-12,117.07,117.15,115.79,117.1,21173819
2023-12-13,117.03,123.34,115.59,122.29,14309521
2023-12-14,121.95,124.96,121.04,122.24,38592144
2023-12-15,121.91,123.43,120.63,121.89,17120258
2023-12-18,121.95,125.41,121.72,124.24,5598414
2023-12-19,124.1,127.08,123.38,126.94,42837440
2023-12-20,126.45,128.26,125.94,126.37,44717691
2023-12-21,126.49,128.99,125.32,127.59,40361745
2023-12-22,127.36,128.34,124.19,124.76,28103863
2023-12-25,124.67,125.53,121.37,122.45,11462338
2023-12-26,122.54,126.93,120.57,125.53,35792845
2023-12-27,125.62,127.72,120.93,122.07,28626338
2023-12-28,122.05,124.46,119.91,124.37,24244500
2023-12-29,123.86,127.26,123.01,126.09,37154638
2024-01-01,126.22,128.3,125.7,128.08,14497998
2024-01-02,127.91,133.35,127.62,130.46,14967987
2024-01-03,130.08,132.81,129.1,131.97,9487786
2024-01-04,131.37,132.56,124.6,126.46,22462302
2024-01-05,126.78,127.81,121.34,123.97,40707624
2024-01-08,123.99,124.25,120.8,122.51,31351369
2024-01-09,122.53,126.57,121.65,124.8,31497206
2024-01-10,124.94,126.64,120.44,122.04,11048729
2024-01-11,122.01,123.63,119.9,120.36,44267426
2024-01-12,119.99,122.8,119.32,119.51,29851643
2024-01-15,119.66,123.46,118.98,122.72,28223607
2024-01-16,122.96,123.3,118.53,119.26,36334581
2024-01-17,119.37,120.05,115.85,116.1,36254276
2024-01-18,116.44,120.75,114.32,117.59,8717262
2024-01-19,118.02,118.94,112.54,112.72,8625356
2024-01-22,112.52,115.96,111.13,113.49,23803499
2024-01-23,113.38,115.73,111.94,112.49,43630750
2024-01-24,112.67,112.82,108.26,109.02,30178496
2024-01-25,109.04,110.63,107.33,108.12,18330425
2024-01-26,108.16,108.68,104.49,106.0,40010754
2024-01-29,106.19,106.7,105.08,106.38,33725410
2024-01-30,106.53,107.73,105.41,107.18,25616738
2024-01-31,107.07,110.8,106.36,110.44,24424751
2024-02-01,110.45,112.41,109.24,110.43,17689989
2024-02-02,110.26,112.96,109.41,110.68,36764598
2024-02-05,110.62,111.79,109.36,109.43,40356247
2024-02-06,109.17,109.94,108.83,109.4,31210770
2024-02-07,108.96,114.15,108.61,111.74,26437911
2024-02-08,111.62,113.55,106.4,107.54,5460555
2024-02-09,107.4,109.39,107.27,108.99,49081989
2024-02-12,109.17,111.32,105.97,107.85,25589233
2024-02-13,108.18,108.99,107.24,108.03,47753890
2024-02-14,108.03,109.83,107.3,108.76,49134382
2024-02-15,108.85,110.92,108.83,110.65,47763477
2024-02-16,110.5,111.33,109.33,111.2,22589002
2024-02-19,110.98,112.37,110.34,110.35,34980030
2024-02-20,110.28,112.16,109.74,111.06,24050577
2024-02-21,110.99,111.87,110.9,111.11,39242790
2024-02-22,111.17,113.3,109.75,110.68,44705228
2024-02-23,110.7,113.07,109.53,111.16,41891895
2024-02-26,111.52,114.29,110.58,113.14,44270395
2024-02-27,113.08,113.79,112.44,113.47,16984272
2024-02-28,113.09,115.04,111.67,113.85,8344539
2024-02-29,113.87,115.47,108.14,110.98,20160414
2024-03-01,110.82,111.65,110.35,110.72,31985749
2024-03-04,110.76,112.06,105.73,106.7,12951614
2024-03-05,106.93,108.69,106.89,108.27,37822242
2024-03-06,108.12,108.17,104.3,106.28,46424711
2024-03-07,106.25,109.14,106.19,109.09,6595955
2024-03-08,109.19,116.5,107.54,115.84,15474347
2024-03-11,115.62,116.19,113.59,114.95,38806473
2024-03-12,114.99,118.23,114.84,118.07,29072872
2024-03-13,118.19,119.74,118.02,119.05,27434437
2024-03-14,119.24,119.83,116.08,117.75,23042576
2024-03-15,118.01,118.29,115.42,115.81,10358128
2024-03-18,115.94,117.6,115.79,117.15,40211712
2024-03-19,117.23,121.58,116.52,120.48,44863369
2024-03-20,120.14,121.71,120.05,121.36,46961955
2024-03-21,120.71,120.71,116.13,117.77,26683796
2024-03-22,117.54,118.18,115.19,115.37,14484871
2024-03-25,115.69,115.7,114.12,114.86,35479969
2024-03-26,114.88,119.27,114.62,118.05,14977172
2024-03-27,117.51,119.57,116.83,118.74,36873915
2024-03-28,118.64,120.42,117.97,119.55,45794363
2024-03-29,119.63,122.8,117.06,122.5,30331493
2024-04-01,122.04,124.67,121.25,122.02,38638379
2024-04-02,122.16,122.73,119.37,121.83,42242885
2024-04-03,121.55,122.31,119.85,121.41,14721214
2024-04-04,121.66,122.86,117.03,117.19,39491464
2024-04-05,117.2,118.96,116.04,118.32,42462242
2024-04-08,119.05,119.83,118.07,119.32,22252833
2024-04-09,119.0,123.34,117.69,121.69,34253675
2024-04-10,121.76,122.52,117.56,118.86,10549684
2024-04-11,118.5,120.07,115.59,116.96,41796024
2024-04-12,117.22,119.49,115.1,119.19,30031167
2024-04-15,119.21,122.2,117.56,119.98,48579440
2024-04-16,120.2,123.82,118.84,123.35,41445526
2024-04-17,123.38,124.0,119.37,121.27,14360708
2024-04-18,120.98,122.75,120.94,121.78,45845019
2024-04-19,121.62,121.81,117.65,120.17,45438345
2024-04-22,119.87,121.29,119.58,120.94,25347276
2024-04-23,120.68,120.82,119.08,119.8,22767737
2024-04-24,119.83,121.91,119.64,121.11,19283499
2024-04-25,121.37,124.14,120.49,123.78,45503193
2024-04-26,123.99,126.86,122.55,125.49,19230144
2024-04-29,125.62,125.81,121.01,121.06,44653693
2024-04-30,120.92,124.41,120.72,123.38,43424740
2024-05-01,123.51,125.55,122.92,124.52,13762546
2024-05-02,124.3,124.97,121.97,121.97,10417946
2024-05-03,122.02,122.39,119.32,119.85,33815004
2024-05-06,120.05,122.48,117.73,119.9,42346721
2024-05-07,119.85,122.51,119.75,121.3,21535545
2024-05-08,121.19,123.26,119.47,120.24,41207733
2024-05-09,120.13,120.16,116.11,116.42,7705228
2024-05-10,116.56,118.55,116.18,117.1,9811692
2024-05-13,117.03,119.56,115.95,117.53,25699565
2024-05-14,117.19,124.06,116.58,123.43,21996958
2024-05-15,123.33,125.96,119.07,120.31,9650519
2024-05-16,120.06,128.13,119.46,126.57,36742224
2024-05-17,126.95,131.71,126.07,131.09,20474758
2024-05-20,131.09,133.46,130.91,131.91,32837484
2024-05-21,131.52,136.94,130.65,136.39,9272617
2024-05-22,136.46,137.38,136.27,136.68,8417113
2024-05-23,136.88,140.46,135.96,139.41,21463201
2024-05-24,139.51,139.78,135.41,137.4,41612514
2024-05-27,137.3,139.74,136.96,137.65,32532816
2024-05-28,137.69,138.57,133.02,134.91,23364218
2024-05-29,134.99,135.73,129.49,130.75,6682942
2024-05-30,131.01,131.77,129.87,130.07,16559862
2024-05-31,130.16,131.09,128.27,128.39,26131500
2024-06-03,128.97,130.18,126.23,129.9,31548383
2024-06-04,129.84,133.39,128.46,133.27,10886672
2024-06-05,133.68,134.33,131.88,132.85,10766173
2024-06-06,132.85,133.05,132.47,133.03,35238769
2024-06-07,132.58,135.69,131.94,133.56,18904464
2024-06-10,133.24,135.36,128.39,129.18,27073884
2024-06-11,128.71,130.23,127.13,129.9,41948207
2024-06-12,129.45,131.97,128.55,129.95,14497939
2024-06-13,130.26,130.66,126.99,129.86,14657450
